Customer_ID,Segment_Name,Is_Silent_Attrition,Risk_Score,Risk_Tier,FY25_HSIC_SoW,FY26_HSIC_SoW,SoW_Change_pp,Top_Diverted_Category,Risk_Radar_Reason,Next_Best_Offer,Wallet_Opportunity,NBO_Rule_Triggered,Recommended_Action,Strategy_Details,Dominant_Alternative_Method
95001,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,-0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
76700,Emerging Risk,False,51.2,Moderate Risk,47.94,22.08,-25.86,None (100% Captured),Share of Wallet expanded by +-25.9 pp (reaching 22.1%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,4026.08,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
79056,Silent Attrition,True,93.6,High Risk,52.7,0.0,-52.7,None (100% Captured),Share of Wallet expanded by +-52.7 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,10237.01,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
48489,High Opportunity,False,87.9,High Risk,58.13,0.0,-58.13,None (100% Captured),Share of Wallet expanded by +-58.1 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,6514.02,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
26384,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
61506,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
50480,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
59599,Emerging Risk,False,25.8,Low Risk,17.15,10.03,-7.12,None (100% Captured),Share of Wallet expanded by +-7.1 pp (reaching 10.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,958.02,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
25122,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
28195,Loyal HSIC Customer,False,0.0,Low Risk,0.0,47.18,47.18,None (100% Captured),Share of Wallet expanded by +47.2 pp (reaching 47.2%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
21086,Low Engagement,False,20.0,Low Risk,0.0,12.19,12.19,None (100% Captured),Share of Wallet expanded by +12.2 pp (reaching 12.2%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
49473,Emerging Risk,False,32.3,Moderate Risk,16.62,9.64,-6.98,None (100% Captured),Share of Wallet expanded by +-7.0 pp (reaching 9.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,3963.89,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
87712,Loyal HSIC Customer,False,0.0,Low Risk,0.0,50.85,50.85,None (100% Captured),Share of Wallet expanded by +50.9 pp (reaching 50.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
44601,Low Engagement,False,20.0,Low Risk,0.0,4.91,4.91,None (100% Captured),Share of Wallet expanded by +4.9 pp (reaching 4.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
73994,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
14914,Emerging Risk,False,33.3,Moderate Risk,7.01,0.0,-7.01,None (100% Captured),Share of Wallet expanded by +-7.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,989.11,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
60937,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
67818,Emerging Risk,False,48.7,Moderate Risk,23.06,0.0,-23.06,None (100% Captured),Share of Wallet expanded by +-23.1 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,463.35,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
10070,Emerging Risk,False,36.3,Moderate Risk,11.33,0.0,-11.33,None (100% Captured),Share of Wallet expanded by +-11.3 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
32139,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
30888,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
99495,High Opportunity,False,58.2,Moderate Risk,18.16,0.0,-18.16,None (100% Captured),Share of Wallet expanded by +-18.2 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,5106.48,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
59856,Emerging Risk,False,30.4,Moderate Risk,4.39,0.0,-4.39,None (100% Captured),Share of Wallet expanded by +-4.4 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,734.53,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
94571,Low Engagement,False,19.7,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
43985,Low Engagement,False,20.0,Low Risk,0.0,23.42,23.42,None (100% Captured),Share of Wallet expanded by +23.4 pp (reaching 23.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
45448,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
19938,Low Engagement,False,0.0,Low Risk,0.0,30.91,30.91,None (100% Captured),Share of Wallet expanded by +30.9 pp (reaching 30.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
94173,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
61311,Silent Attrition,True,83.1,High Risk,44.13,0.0,-44.13,None (100% Captured),Share of Wallet expanded by +-44.1 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,2355.01,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
56933,Emerging Risk,False,60.0,Moderate Risk,100.0,0.0,-100.0,None (100% Captured),Share of Wallet expanded by +-100.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
63035,Emerging Risk,False,35.7,Moderate Risk,7.72,2.09,-5.63,None (100% Captured),Share of Wallet expanded by +-5.6 pp (reaching 2.1%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1700.22,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
71263,Emerging Risk,False,40.0,Moderate Risk,12.46,0.0,-12.46,None (100% Captured),Share of Wallet expanded by +-12.5 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1892.57,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
48480,Low Engagement,False,17.1,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
89771,Low Engagement,False,0.2,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
42883,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
81382,Low Engagement,False,0.0,Low Risk,0.0,7.67,7.67,None (100% Captured),Share of Wallet expanded by +7.7 pp (reaching 7.7%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
64652,Low Engagement,False,4.2,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
96005,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
